run_id,checkpoint_id,capability,distribution,core,reconstructed,reconstructed_fields,baseline_source_path,accounting_source_path
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000067,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000067,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000077,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000077,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000077,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000086,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000086,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000086,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000095,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000105,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000115,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000124,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000134,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_132_critical_lora_dseed52-c8d50f32e2b2cbd9/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_132_critical_lora_dseed52-c8d50f32e2b2cbd9/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52,update-00000144,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_132_critical_lora_dseed52-c8d50f32e2b2cbd9/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_132_critical_lora_dseed52/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000000,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000018,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000036,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000073,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41,update-00000144,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed41-2a7569d5e141ce14/update-00000144.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed41/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,2wiki_new:bbd036c56ac37bd3,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-46eebeb8cf1e2cc9/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,musique:0c676ed3b3c2a52d,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-46eebeb8cf1e2cc9/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000000,qa,triviaqa:25268a1f786058ff,true,true,D_U_pool;D_U_seen,results/v99-scope/gpt-5.6-luna_full_198_matrix2_lora_dseed42-46eebeb8cf1e2cc9/update-00000000.json#/update_0,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,code,training_probe:MBPP:d5f45bdd0f442e0e,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,math,training_probe:MATH-500:c76472bee07727fe,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42,update-00000018,qa,training_probe:2WikiMultihopQA:35e3fde33c8b6e91,true,true,D_U_pool;D_U_seen,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/trajectory/update-00000000/eval.json,results/v12-distill/gemma3-1b/gpt-5.6-luna_full_198_matrix2_lora_dseed42/train_log.json
